Dam ID,Dam Name,Other Dam Names,NID ID,WDID,Administration Type,Physical Status,Div,WD,County,PM,Township,Range,Section,Q160,Q40,UTM x,UTM y,Latitude,Longitude,Location Accuracy,Stream,Downstream Town,Town Distance,Year Completed,Purposes,Federal Land,Federal Regulations,Dam Type,Dam Length,Dam Height,Crest Elevation,Normal Storage,Surface Area,Drainage Area,Spillway Capacity,Outlet Description,Outlet Capacity,Outlet Inspection Date,Hazard Class,EAP,EAP Date,EAP Inundation Map,Inundation Map Date,Last Inspection Date,Overall Conditions,Safe Storage,Inspector,Current Restrictions,Primary Name,Primary Contact,Assigned To,Modified,More Information,
"010239","KIOWA CRK WTRSHD O-46","","","","Non-Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","14","NW","NW","540399.0","4337513.0","39.185928","-104.532239","Digitized","KIOWA CREEK","ELBERT","2","1955","C","N","N","RE","466.00","13.70","","9","2","117","380.00","24 CMP RISER TO 18 CMP OUTLET PIPE","17.40","","Low","Not Required","","No","","11/10/2016","Conditionally Satisfactory","Conditional Full Storage","RDS","No","DENVER AREA COUNCIL BSA (WHITNER, DAVE)","DAVE WHITNER","JPK","11/17/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010239",
"010301","KIOWA CRK WTRSHD K-41","G. DARDEN RESERVOIR DAM","CO02305","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","64.0 W","20","NE","SW","536472.7","4325584.6","39.078619","-104.578337","GPS","KIOWA CREEK","ELBERT","11","1955","C","N","N","RE","360.00","24.60","7310.00","15","3","205","1036.00","18 O CMP","15.00","","Low","Not Required","","No","","10/06/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","12/22/2023 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010301",
"010302","KIOWA CRK WTRSHD K-79","","CO00022","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","64.0 W","29","NW","SE","536142.1","4324319.1","39.067225","-104.582231","GPS","KIOWA CREEK","ELBERT","12","1955","C","N","N","RE","755.00","33.20","7315.00","126","17","2278","6129.00","24 O RCP","52.00","","Low","Not Required","","No","","10/06/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010302",
"010304","KIOWA CRK WTRSHD L-42","","CO02306","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","11","NW","NE","540726.6","4339262.4","39.201672","-104.528336","GPS","KIOWA CREEK","ELBERT","1","1956","C","N","N","RE","581.00","18.90","6816.00","22","4","272","1347.00","18 O R/C","16.00","","Low","Not Required","","No","","11/10/2016","Satisfactory","Full Storage","RDS","No","DENVER AREA COUNCIL BSA (WHITNER, DAVE)","DAVE WHITNER","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010304",
"010305","PEACEFUL VALLEY SCOUT RANCH LAKE","SILVER LAKE, KIOWA CRK WTRSHD P-47","CO00077","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","14","NW","SE","540738.3","4337011.8","39.181397","-104.528344","GPS","KIOWA CREEK","ELBERT","3","1955","CR","N","N","RE","767.00","19.50","6893.50","68","7","650","","18 Diam RCP with 18 Diam CMP on d/s end; there is a 1 ft tall check u/s of the gate, probably to limit silt discharge.","19.00","","Low","Not Required","","No","","12/13/2022","Conditionally Satisfactory","Conditional Full Storage","JPK","No","DENVER AREA COUNCIL BSA (WHITNER, DAVE)","DAVE WHITNER","JPK","10/29/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010305",
"010306","KIOWA CRK WTRSHD Q-51","","CO00023","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","23","NE","SW","541394.2","4335473.8","39.167508","-104.520843","GPS","KIOWA CREEK","ELBERT","4","1956","C","N","N","RE","208.00","35.00","7009.00","36","3","352","2585.00","18 O R/C","22.00","","Low","Not Required","","No","","11/05/2013","Conditionally Satisfactory","Conditional Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010306",
"010307","KIOWA CRK WTRSHD R-3","","CO00024","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","26","NE","NW","541305.3","4334148.2","39.155564","-104.521954","GPS","KIOWA CREEK","ELBERT","5","1956","C","N","N","RE","501.00","28.50","6959.00","153","21","2128","4317.00","24 O R/C","58.00","","Low","Not Required","","No","","09/26/2013","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010307",
"010308","KIOWA CRK WTRSHD V-67","","CO00025","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","34","SE","NW","539564.6","4331857.6","39.135010","-104.542226","GPS","KIOWA CREEK","ELBERT","5","1955","C","N","N","RE","636.00","23.00","7033.00","59","9","928","4871.00","18 O R/C","18.00","","Low","Not Required","","No","","10/24/2013","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010308",
"010309","KIOWA CRK WTRSHD W-71","","CO02307","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","64.0 W","15","NW","SE","539154.4","4327447.5","39.095290","-104.547235","GPS","KIOWA CREEK","ELBERT","9","1957","CP","N","N","RE","446.00","26.10","7180.00","13","2","205","2798.00","18 O R/C","19.00","","Low","Not Required","","No","","10/05/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010309",
"010310","KIOWA CRK WTRSHD X-73","","CO02308","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","64.0 W","15","SW","SE","539254.6","4326615.7","39.087789","-104.546115","GPS","KIOWA CREEK","ELBERT","9","1957","CP","N","N","RE","336.00","21.70","7200.00","22","4","320","1550.00","18 RCP","17.00","","Low","Not Required","","No","","10/05/2020","Satisfactory","Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010310",
"010311","KIOWA CRK WTRSHD Y-77","","CO00080","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","64.0 W","22","NW","SW","538730.4","4325749.7","39.080009","-104.552235","GPS","KIOWA CREEK","ELBERT","10","1955","CP","N","N","RE","292.00","20.60","7260.00","12","3","147","1187.00","18 CMP","15.00","","Low","Not Required","","No","","10/16/2014","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010311",
"010312","KIOWA CRK WTRSHD 1-A-10","","CO02309","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","9","NW","SW","537226.9","4338720.1","39.196945","-104.568899","GPS","KIOWA CREEK","ELBERT","2","1957","C","N","N","RE","413.00","21.00","6885.00","26","5","416","1889.00","18 O R/C","28.00","","Low","Not Required","","No","","11/10/2016","Conditionally Satisfactory","Conditional Full Storage","RDS","No","STONE, MICHAEL ","MICHAEL STONE","JPK","02/16/2019 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010312",
"010313","KIOWA CRK WTRSHD 1-E-60","","CO02310","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","19","NE","SW","534867.4","4335287.8","39.166118","-104.596406","GPS","KIOWA CREEK","ELBERT","4","1957","C","N","N","RE","456.00","16.00","7018.00","20","5","339","2764.00","18 O CMP","18.00","","Low","Not Required","","No","","09/25/2014","Conditionally Satisfactory","Conditional Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010313",
"010314","KIOWA CRK WTRSHD 1-G-10","","CO00026","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","30","SW","NW","534250.0","4333483.0","39.149878","-104.603639","GPS","KIOWA CREEK","ELBERT","6","1957","C","N","N","RE","694.00","39.00","7070.00","130","10","3552","9083.00","24 O R/C","64.00","","Low","Not Required","","No","","04/17/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","01/12/2015 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010314",
"010315","KIOWA CRK WTRSHD 1-G-20","","CO00027","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","2","SW","NW","531071.2","4330340.0","39.121676","-104.640572","GPS","KIOWA CREEK","ELBERT","11","1957","CP","N","N","RE","347.00","25.00","7315.00","44","6","563","3580.00","18 O R/C","37.00","","Low","Not Required","","No","","10/07/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","01/12/2015 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010315",
"010316","KIOWA CRK WTRSHD 1-G-30","","CO00028","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","2","SE","SE","532083.0","4329603.9","39.115007","-104.628900","GPS","KIOWA CREEK","ELBERT","11","1957","CP","N","N","RE","487.00","24.00","7310.00","71","12","1062","3455.00","18 O R/C","27.00","","Low","Not Required","","No","","10/07/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010316",
"010317","KIOWA CRK WTRSHD 1-M-10","","CO00107","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","13","SW","NE","533102.8","4327019.1","39.091675","-104.617228","GPS","KIOWA CREEK","ELBERT","12","1957","C","N","N","RE","420.00","23.00","7360.00","44","8","602","3455.00","18 O R/C","26.00","","Low","Not Required","","No","","10/07/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010317",
"010318","KIOWA CRK WTRSHD 1-N-10","","CO00029","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","23","SE","NW","531813.1","4325163.8","39.075008","-104.632231","GPS","KIOWA CREEK","ELBERT","15","1957","C","N","N","RE","660.00","23.00","7400.00","64","9","909","4145.00","18 O R/C","27.00","","Low","Not Required","","No","","10/06/2020","Satisfactory","Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010318",
"010319","KIOWA CRK WTRSHD 1-P-10","","CO00030","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","26","NW","SE","531239.8","4324237.1","39.066675","-104.638898","GPS","KIOWA CREEK","ELBERT","16","1958","C","N","N","RE","786.00","28.00","7420.00","222","28","3059","9083.00","24 O R/C","57.00","","Low","Not Required","","No","","10/06/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","10/21/2020 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010319",
"010320","KIOWA CRK WTRSHD 1-P-20","","CO00108","","Jurisdictional Dam","Active","1","1","EL PASO","S","11.0 S","65.0 W","26","SE","NW","531673.8","4323868.1","39.063335","-104.633898","GPS","KIOWA CREEK","ELBERT","16","1957","C","N","N","RE","610.00","20.00","7430.00","30","5","371","2072.00","18 O R/C","25.00","","Low","Not Required","","No","","10/06/2020","Conditionally Satisfactory","Conditional Full Storage","JEH","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","BCM","03/06/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010320",
"010321","KIOWA CRK WTRSHD 1-U-20","","CO00031","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","32","SW","NE","536251.8","4331656.2","39.133334","-104.580568","GPS","WEST KIOWA CREEK","ELBERT","7","1958","C","N","N","RE","431.00","30.00","7137.00","21","4","282","1381.00","18 O R/C","32.00","","Low","Not Required","","No","","06/04/2015","Conditionally Satisfactory","Conditional Full Storage","RDS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010321",
"010322","KIOWA CRK WTRSHD 1-V-10","","CO00032","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","20","NE","SW","536666.6","4335358.1","39.166675","-104.575566","GPS","WEST KIOWA CREEK","ELBERT","4","1958","C","N","N","RE","568.00","25.00","7011.00","70","10","755","3455.00","18 O R/C","27.00","","Low","Not Required","","No","","06/04/2015","Satisfactory","Full Storage","RDS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010322",
"010323","KIOWA CRK WTRSHD 1-W-20","","CO00033","","Jurisdictional Dam","Active","1","1","ELBERT","S","10.0 S","64.0 W","16","SW","NW","537237.6","4336470.6","39.176680","-104.568896","GPS","KIOWA CREEK","ELBERT","3","1958","C","N","N","RE","555.00","22.00","6959.00","55","9","755","2763.00","18 O R/C","28.00","","Low","Not Required","","No","","06/04/2015","Satisfactory","Full Storage","RDS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010323",
"010324","KIOWA CRK WTRSHD 2-A-10","","CO00034","","Jurisdictional Dam","Active","1","1","ELBERT","S","8.0 S","63.0 W","19","SE","SW","544338.0","4353859.0","39.333023","-104.485556","Digitized","KIOWA CREEK","KIOWA","1","1959","C","N","N","RE","588.00","38.00","6432.00","96","9","1254","5046.00","24 DIAM. RCP","54.00","","Low","Not Required","","No","","05/13/2016","Conditionally Satisfactory","Conditional Full Storage","MP3","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","MP3","05/25/2016 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010324",
"010325","KIOWA CRK WTRSHD 2-B-10","","CO00035","","Jurisdictional Dam","Active","1","1","ELBERT","S","8.0 S","63.0 W","31","NW","SW","543488.1","4351485.1","39.311675","-104.495572","GPS","KIOWA CREEK","KIOWA","3","1958","C","N","N","RE","760.00","25.00","6491.00","104","15","1498","3778.00","24 DIAM. RCP","63.00","","Low","Not Required","","No","","05/13/2016","Satisfactory","Full Storage","MP3","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","MP3","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010325",
"010326","KIOWA CRK WTRSHD 2-B-30","","CO00036","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","1","NW","NW","542202.0","4350182.9","39.300007","-104.510570","GPS","KIOWA CREEK","KIOWA","3","1957","C","N","N","RE","625.00","24.00","6590.00","43","6","448","3455.00","18 DIAM. RCP","27.00","","Low","Not Required","","No","","04/10/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010326",
"010327","KIOWA CRK WTRSHD 2-D-20","","CO00037","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","11","NE","NW","541060.4","4348697.4","39.286672","-104.523905","GPS","KIOWA CREEK","KIOWA","5","1959","C","N","N","RE","632.00","25.00","6650.00","36","6","525","1140.00","18 DIAM. RCP","19.00","","Low","Not Required","","No","","06/04/2015","Satisfactory","Full Storage","RDS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010327",
"010328","KIOWA CRK WTRSHD 2-E-10","","CO00038","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","11","SE","NW","541352.5","4347773.4","39.278332","-104.520576","GPS","KIOWA CREEK","KIOWA","5","1959","C","N","N","RE","538.00","29.00","6590.00","14","3","186","1100.00","18 DIAM. CMP","24.00","","Low","Not Required","","No","","04/15/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010328",
"010329","KIOWA CRK WTRSHD 2-F-20","","CO00039","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","14","NE","NW","541069.1","4347032.8","39.271678","-104.523902","GPS","KIOWA CREEK","KIOWA","5","1957","C","N","N","RE","704.00","26.00","6616.00","77","10","1018","3455.00","18 DIAM. RCP","32.00","","Low","Not Required","","No","","04/15/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010329",
"010330","KIOWA CRK WTRSHD 2-G-10","","CO00040","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","14","SW","NE","540641.7","4346290.3","39.265003","-104.528897","GPS","KIOWA CREEK","KIOWA","5","1955","C","N","N","RE","937.00","29.00","6641.00","74","11","909","2345.00","18 DIAM. RCP","33.00","","Low","Not Required","","No","","04/22/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010330",
"010331","KIOWA CRK WTRSHD 2-G-20","","CO02311","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","22","NE","SE","540216.1","4345178.3","39.255003","-104.533901","GPS","KIOWA CREEK","KIOWA","7","1957","C","N","N","RE","456.00","16.00","6670.00","16","4","192","1052.00","18 CMP","18.00","","Low","Not Required","","No","","09/05/2013","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010331",
"010332","KIOWA CRK WTRSHD 2-J-10","","CO00041","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","27","NE","NW","539530.4","4344062.4","39.244979","-104.541917","GPS","KIOWA CREEK","KIOWA","15","1959","C","N","N","RE","916.00","22.00","6748.00","109","17","1549","4146.00","24 O R/C","53.00","","Low","Not Required","","No","","04/29/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010332",
"010333","KIOWA CRK WTRSHD 2-J-20","","CO02312","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","27","NW","SE","539386.1","4343447.2","39.239444","-104.543622","GPS","KIOWA CREEK","KIOWA","9","1957","C","N","N","RE","394.00","20.00","6748.00","21","4","218","1889.00","18 O CMP","21.00","","Low","Not Required","","No","","04/17/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010333",
"010334","KIOWA CRK WTRSHD 2-K-10","","CO00042","","Jurisdictional Dam","Active","1","1","ELBERT","S","9.0 S","64.0 W","34","NE","SW","539514.2","4341845.3","39.225003","-104.542232","GPS","KIOWA CREEK","ELBERT","0","1958","C","N","N","RE","898.00","26.00","6748.00","134","17","1939","5038.00","24 O R/C","60.00","","Low","Not Required","","No","","08/21/2014","Satisfactory","Full Storage","SCS","No","KIOWA CONSERVATION DISTRICT (CARNAHAN, CHARLIE)","CHARLIE CARNAHAN","JPK","03/07/2013 00:00","https://dwr.state.co.us/Tools/DamSafety/Details/010334",
